last_work_place;count
"ДКП АО ""Казахтелеком""";1
Apollo Security Inc., USA;1
ИП Прусаков А.Н.;1
Работа.ру;1
UBS;1
Septagon Ltd;1
Брестская таможня;1
Нижегородский водоканал, ОАО;1
филиал ОАО «Уралтранснефтепродукт»;1
Корпорация Автокапитал ,ЗАО;1
Институт космических исследований Российской академии наук;1
"АО ""Адмиралтейкие Верфи""";1
AxonSoftWare;1
Руп Минскэнерго Филиал Минская ТЭЦ-4;1
Open-Groupe, ООО;1
"Благотворительный фонд ""Иллюстрированные книжки для маленьких слепых детей""";1
ATLANT Inc.;1
ДРСУ №123;1
Санкт-Петербургский Государственный Университет;1
"ООО ""Вокалайз""";1
Smartsoft;1
Real View LLC;1
О.б.щ.е.п.и.т;1
"ФГУП ""ГосНИИПП""";1
ООО ЮнисТрейд;1
"АО ""Металлист-Самара""";1
Третий парк, АО;1
Tengizchevroil;1
«РовалэнтСпецмонтаж»;1
Intellective (remote);1
CUBINCUP;1
ФОК Лидер;1
GASTROFIX GmbH;1
Тренинг getJavaJob;1
"ОАО ""КВАРТ"", предприятие по выпуску резинотехники";1
Public Guard Service;1
Виртуальный свет;1
"ООО ""ЛИНТЕХ""";1
"ПАТ ""КП ОТИ"" (ЕДАПС)";1
Ates Medice soft;1
ИТЛ Консалтинг;1
Укрниигаз;1
Forte Group;1
Шоколадница, Сеть кофеен;1
VinsentCafe;1
Центр Высоких Технологий;1
"ООО ""ТехЦентр ДойчеБанка""";1
IDES Engineering ;1
НПО Кристалл;1
Haaga-Helia university of applied sciences;1
Акросс-Лаб;1
Expert;1
Company Information Provider(undisclosed);1
ООО Фаворит-X;1
Интегратор компании «Лаборатория Касперского»;1
ЧЭМК;1
Myself ;1
НТ ООО ЛюксСофт;1
СМАРТС, ОАО;1
ITДжинн;1
Inha University;1
"ООО ""ИнкорМедиа""";1
"ООО ""Веб-трейдинг""";1
Украинский научно-исследовательский гидрометеорологический институт;1
Сибирский федеральный университет;1
"OOO ""ФинПромМаркет ХХI""";1
Некоммерческая организация «Фонд – региональный оператор капитального ремонта общего имущества в многоквартирных домах»;1
Формула кино;1
холдинг Nuron Group, Узбекистан;1
REPA;1
"""Dynamica"" ИП";1
Ifacesoft;1
Газпромнефть - ЦР;1
Первый БИТ - БИТ:ERP;1
"ООО ""Клининг Сервис""";1
PETER-SERVICE;1
empty;1
“Перший Інвестиційний Банк” (PINbank) PJSC;1
ООО «Лагуна-Мед»;1
Некоммерческая деятельность (самообучение);1
SOYUZ Corporation;1
Газпромбанк, ОАО;1
"АО ""НК КТЖ - ГВЦ""";1
Real Page;1
"ООО ""Боспор-телеком""";1
Linnaeus university;1
golsi;1
"Ассоциация СРО ""Содружество Строителей""";1
"ООО ""ВладМодуль""";1
ТК Транзит;1
ICO Coinplace;1
Crocodile English Language School ;1
"ООО ""Ай-Теко Новые Технологии""";1
ООО “ПиВиДжи Медиа”;1
Верхнечонскнефтегаз, ПАО;1
UAB Jusu Vezimas;1
ООО «ШЕРЕМЕТЬЕВО ХЭНДЛИНГ»;1
Департамент системных исследований и перспективного развития (НИО-7);1
NICE Systems ,Israel;1
ПРОСЕРВИС, ООО;1
Потенциал, ООО (Подрядчик компании «Фасэнергомаш» - производство газовых электрогенераторов);1
"ГК ""Профессиональная логистика""";1
Сузакская центральная районная больница с. Шолаккорган;1
"ПАО БАНК ""ЮГРА""";1
ОдессаОблЭнерго;1
Чайхона номер один;1
Swick Media Services;1
"АО ""НК ""Қазақстан Ғарыш Сапары""";1
Белорусский государственный технологический университет;1
Mirapolis;1
APT Group, Ltd;1
"ФОДО ""Образ""";1
Гидромет;1
OOO Торд;1
It-academy;1
ООО ТехСтандарт;1
Progresstech, Moscow Boeing Design Center;1
ПАО Сбербанк;1
A1tech group;1
Anotheria Technologies;1
Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича;1
"ОАО ""Гомельагрокомплект""";1
Right&Above (RAA);1
finleap connect Gmbh;1
RamStore;1
remote work, frelance;1
Homeland;1
oside;1
sadensmol.me;1
Altium Ltd;1
Автоматизация 2000;1
Автоинжиниринг;1
"ООО ""Компания КОМПЛИТ""";1
различные проекты;1
ФГБУ ЦСМС;1
Target Brain ;1
Дельта Банк;1
Demis Group;1
"ООО Фирма ""Тори""";1
Отдел образования Зельвенского РИК;1
Kyiv Metropoliten;1
"МКУ г. Нижневартовска ""Управление по делам ГО и ЧС""";1
"Too ""Baikadam""";1
Российский государственный социальный университет;1
Ивент-агрегатор;1
Объединённая компания РУСАЛ, Сибинфософт;1
"ООО ""ФОРТУНА""";1
"ФГБУ ""НМИЦ им. В.А. Алмазова"" Минздрава России";1
AMS Software;1
App Cantabria;1
"ООО ""Эдисофт"" (электронный документооборот)";1
ООО ТурИн;1
PlayMe8;1
"Фармацевтическая фирма ""Дарница""";1
Бюджетные и Финансовые Технологии;1
GlowByte Consulting;1
АО ИВХИМПРОМ;1
"ООО ""Уралэнерготел""";1
International IT University;1
Undisclosed company name (NDA);1
Системы управления;1
Bridge-Quest labs;1
ООО «ТрайдексБелПлюс»;1
АО АПЗ;1
НПО Тайфун;1
Тридит ООО;1
ООО «ОТР 2000» ( www.otr.ru );1
ITTAS LLC;1
Астраханский государственный медицинский университет;1
Greyloud;1
Unibank;1
ПАО Техприбор;1
ЗАО Квантум;1
SE Minsk underground;1
Gridnine Systems;1
QIWI Ltd;1
"ОКБ ""Планета""";1
Самарский Государственный Аэрокосмический Университет им. С.П. Королева;1
Городской Шахматный Клуб;1
Ситроникс Информационные технологии;1
Telesocial Ltd. ;1
ООО Дельта Солюшнс;1
ТОО Атамекен ЛТД;1
Cамообразование;1
ABillS;1
"ОАО ""Гродненский мясокомбинат""";1
OOO PSI;1
"ЗАО ""Центр репродукции человека""";1
"СУ-173 ОАО ""Трест №15 ""Спецстрой""";1
Омникомм Технологии;1
ИООО Seavus;1
Institute of Experimental and Theoretical Physics;1
Flextronics Holding Finland OY;1
SAP;1
"ООО ""ЕТИ""";1
Компания Кристалл-Сервис;1
Free;1
Фирма Светец, ООО;1
"ООО ""Премиум клининг""";1
"ООО ""Бариант""";1
MarketLogic;1
Логистикс, ООО;1
ALC FilTV;1
"ООО ""Хайсофт""";1
Flyerbee;1
no;1
ООО СРП;1
Codeminders;1
B-Rain Tech for HDS Global;1
State Technical Service, RSE;1
Lokosservis;1
Robusta Team;1
ГК Везёт;1
Usstudio;1
IZMET;1
EIS Group;1
Bank “FORUM”;1
Infotech Group;1
Geekrbains.RU;1
МТС ИТ;1
Кселл, АО;1
AIESEC in Estonia;1
Органайзер ЛидерТаск, ООО;1
Юлмарт;1
Reksoft;1
Oboz;1
ИнфоБиС;1
Baymark Ukraine LLC;1
ЗАО ЖБКиД;1
Евразия Групп, ТОО;1
Изучение Java;1
Студия звукозаписи Twin Pigs;1
Айти ШАГ ООО Академия ШАГ;1
DeutscheBank;1
Zenhotels;1
Школа программирования 21;1
Эра, Торговый дом;1
ЦЕНТР ДЕТСКОГО ИТ-ТВОРЧЕСТВА «IT-CUBE»;1
EPAm Systems, Ltd (подразделение Firepond, Inc) ;1
SAS Institute;1
КИВИ банк (АО);1
Lab42;1
Тауэр Сети и Технологии;1
Work on own scientific project/freelance;1
Dodo Franchise;1
Колорит;1
"Разработка и внедрение нового функционала в ПО; Общение с заказчиками; Чтение документации; Анализ чужого кода;";1
ООО Сеть Связной;1
"ЗАО ""Декоративные культуры""";1
Adsology Media Grop;1
УралСпецТранс;1
ООО БСС;1
Detectum;1
онлайн курсы javaRush, курсы ИТМО, курсы otus;1
Intech;1
InfoServe PE, UA, Lviv:   ;1
"ООО ""Артеком""";1
Ioffe Institute;1
Vigrom Corp;1
Мостоотряд-90;1
Next Media LLC (WildRed.ru);1
Oscar senior;1
NetCracker Technology Corp. (Беларусь);1
Частный предприниматель (freelancer);1
ИП Бегеза ЛП;1
Axmor Software - America Inc.;1
Luxoft company;1
Smart Technologies Solutions;1
Внештатный сотрудник / фриланс;1
"Борисовский филиал ""Минское агенство по государственной регистрации и земельному кадастру""";1
Akrit Engineering;1
Aurora Technologies;1
"ПАО ""ТМЗ""";1
IKEA;1
Ростелеком Контакт-центр;1
ООО Ситроникс Телеком Софтвэа;1
"СПб ОАО ""Красный Октябрь""";1
"ООО ""ТАКОМ""";1
Global Engineering Service”;1
Synevo Ukraine;1
ООО НПФ Инфосервис;1
MediaMonks;1
"ООО ""Новые Производственные Комплексы Информационных Технологий"" (заказчик ООО ""Газпром ПХГ"")";1
XTB;1
МТС Банк;1
"ООО ""Сапфир""";1
GeekUniversity;1
SIP;1
Crossover LLC;1
Revotech LLC;1
Triolan;1
Удаленный фриланс/селф эмплойед;1
Триколор ТВ;1
Busfor (BlaBlaCar);1
"ООО ""Нтрлаб""";1
Gicsoft;1
ООО Ультиматум Групп;1
СДМ-БАНК, Филиал Коммерческого Банка в Санкт-Петербурге;1
"АО ""Казахстан ГИС Центр""";1
АО СНИИП;1
UNIT-ORG.ru;1
MedSide, Atlanta, GA USA;1
ООО Эстажема;1
Бк Олимп;1
MagicSystems;1
АО «Самаранефтегаз»;1
Jetlore Inc.;1
ТОО  Absolute systems;1
"ООО БК ""Марафон""";1
ООО Зевс;1
intechcore.com;1
ГБПОУ Колледж Царицыно;1
Тесли, ЗАО;1
"ООО ""НамиСофт""";1
Altyn Juldyz;1
Институт развития финансовых рынков;1
АО 'Подъемник';1
"Серийный Завод ""Антонов""";1
Автотрейд;1
"ООО ""ПБФБЕЛКОМ""";1
"ООО ""Домодедово Интегрейшен""";1
Highload LTD;1
различные виды организаций;1
Академия Роботов;1
ООО гарда, ООО гифа;1
Science & Research Institute of Mathematics & Mechanics of St. Petersburg State university;1
Национальная библиотека Кыргызской республики;1
Parex Banka AS;1
"ОАО ""НИИМЭ и Микрон""";1
РостАгроСервис;1
TOO One Technologies;1
ПАО Казань Оргсинтез;1
ООО Лидер;1
C-Labs;1
FORTE Group;1
SIA WYSE;1
R-Style Group;1
ООО Beeline Uzbekistan;1
Самостоятельная занятость;1
Digicode;1
İnfoshell;1
ОАО «БМЗ — управляющая компания холдинга «БМК»;1
Symbol transport;1
ООО СНИТ;1
ИП Мушарапов А.И;1
КОРУС Консалтинг СНГ;1
ООО Программное решение плюс;1
АЛЛО (Украина);1
Изучение Java разработки под Android;1
"ТОО ""БизТех корпоративные решения Казахстан""";1
GP-solution;1
VDS;1
"ООО ""Би Питрон СП""";1
IT-CENTRE;1
Uztelecom;1
Russian State Scientific Center for Robotics and Technical Cybernetics;1
Creators Group;1
Полоцкий пограничный отряд;1
Textback;1
Российская академия правосудия;1
"ООО ""Тулпар Техник""";1
Группа компаний Центр;1
GridDynamics;1
"ООО ""Светосила Рус""";1
Одесская национальная академия связи им. А.С. Попова;1
MarktPlaats/Ebay Classified Group via Lohika;1
Quest software (http://www.quest.com);1
"Совместное российско-корейское предприятие ""ТагАЗ""";1
JV LLC MODUL WARE INTERNATIONAL;1
"ООО ""Марис"" Астрономическая программа Red Shift, образовательные  мультимедийные проекты для иностранных школьников";1
Лаборатория МФТИ-Сбербанк;1
Норта;1
Агентство Инновационных Технологий;1
“Kvazar-Horte”;1
Workfusion;1
ТОО АПРО - сервис;1
Moscow show;1
DebetPlus;1
"ООО ""Кверти"" - фирма по разработке программных продуктов для организаций, занятых в  фармацевтической отрасли (отдел разработки)";1
ООО Фирма «Парсек»;1
Уральский федеральный университет имени первого Президента России Б.Н. Ельцина;1
Айтиландия;1
ГГУ им. Ф. Скорины;1
Бюро переводов;1
"Московский государственный технологический университет ""Станкин""";1
TECHNAXIS;1
"ООО ""АльфаСтройСтиль""";1
Санкт-Петербургский математический центр;1
ООО ФЕНСТЕР;1
Inovia AI;1
"АО ""Национальная компания ""Казахстан Темир Жолы""";1
Jysan Bank;1
Лента, федеральная розничная сеть;1
Generation-P;1
ГАСК России;1
"ГЦ ""Белмикроанализ"" Филиал НТЦ ""Белмикросистемы"" ОАО ""ИНТЕГРАЛ""";1
Level Up;1
Без компании;1
Digital Life;1
Major-Auto;1
Океанрыбфлот;1
ИП;1
НИИ Биотехналогии и сертификации пищевой продукции;1
Genesis Intervest Ltd. (VIP-букмекерские сервисы);1
Индивидуальное предпринимательство / фриланс;1
Лаборатория свободных решений;1
Enterprise Solutions;1
ФОРС-Центр разработки;1
CompEd Software Design;1
Gis-Belsoft;1
Lenovo;1
Онлайн Проект;1
ГБОУ Школа №1507;1
Радион, Мобил Груп;1
Ulek;1
"НТФ ""Микроникс""";1
FOODCOIN GROUP AG;1
"ООО ""ЭйТи Консалтинг""";1
My projects;1
Azeus Systems Philippines Limited;1
IT Сonsulting;1
EPAM Hungary;1
Санкт-Петербургский государственный политехнический университет, факультет переподготовки специалистов;1
"Строящийся терминал Шереметьево3  ОАО ""Терминал""";1
АО «Концерн «ЦНИИ «Электроприбор»»»;1
ИП Клещев А.К.;1
НТЛАБ системы;1
Авангард, АКБ;1
МАКС, ЗАО, Страховая компания;1
"Сеть розничных магазинов техники ""05RU""";1
Product Engineering;1
Epom;1
Газпром теплоэнерго Вологда;1
СКАНД-МЕБЕЛЬ;1
"""ИНЛАЙН ПРОЕКТ""";1
Главный научно-инфоомационный вычислительный центр;1
Субъект предпринимательской деятельности ФОП Потяка;1
DOM EXTRA s.r.o.;1
Банк ВТБ Гововное отделение;1
"ООО ""БМС""";1
"ООО""Вест-проект""";1
QuasarLabs, llc;1
"JV ""Uz-Kor Gas Chemical""";1
cтраховая компания ВСK;1
составительрасписания.рф;1
МКОУ Техникумовская СОШ;1
BeatDev;1
Бобруйская ТЭЦ-2;1
Optimal system (разработка информационных систем);1
MABO;1
"ООО ""КабЭлТех""";1
iWin;1
АО Газпромнефть-ННГ;1
Bellwood Systems;1
ISsoft Solutions;1
Министерство обороны РФ;1
ITTAS;1
ООО «Русский Теремъ»;1
Университет GeekBrains от Mail.ru Group;1
"ООО ""Лаборатория Трёхмерного Зрения""";1
"ОАО ""Международный Аэропорт Алматы""";1
Полярная звезда;1
"ООО ""Арсенал Мьюзик Омск""";1
Инженерная служба БГУ;1
Электроника, ПСЦ, ООО;1
"ООО ""РОЛИС""";1
Azercell LLC;1
APM Technology;1
Главное Управление Государственной Казначейской Службы Украины в г. Одесса;1
CS Ltd;1
"ИП ""Бедвиллесден""";1
ТЕХНОСЕРВ Бел;1
The Benteler Group;1
ГрузовичкоФ;1
"ООО ""Арсенал инвест групп""";1
ИП Вилкова;1
Indieplay;1
Арго, ООО;1
Байтехсолюшн;1
Aurea.com;1
Credit Collection Group;1
United Connectors;1
Школа профессий Технарь ;1
Self-Employed;1
https://freelance.ru;1
Intel;1
BrHouse Lab.;1
"ОАО ТРЕСТ ""Мордовпромстрой"", строительная компания";1
"ООО ""Революция""";1
"OOO ""Таймгрупп интернейшенл""";1
Неотехлаб;1
'112 Ukraine' TV Channel;1
Версаль Омск;1
Бител;1
CRIF;1
ALPHAOPEN;1
"ООО ""БФТ""";1
Edifecs;1
Минский Хладокомбинат #2;1
Ледовая арена;1
Тиллипад;1
Trace Company PTY. LTD.;1
private enterprise «Interlot-Service»;1
Газпром автоматизация, ОАО;1
ООО ИНФОР;1
ЧП, г Кириши;1
OORRAA;1
Сбер Решения;1
ОАО КФ НОВОСИБМЕТАЛЛ;1
Nexters;1
"ООО ""Стелла""";1
"ООО ""Метроном""";1
Восточноукраинский национальный университет имени Владимира Даля;1
Java Ops;1
Sensor.kz;1
Incaptiva Egypt;1
AVyS Telecom;1
"ФГУП ""ПО ""Маяк""";1
InfoShell, ООО;1
"ООО ""Фишлидер""";1
Softline;1
"ЗАО ""Моторола ЗАО""";1
DJ-Store;1
OPERA club & lounge;1
free-lance.ru;1
Сервис;1
T-Systems RUS;1
Эддреалити (продуктовая компания);1
Лацит;1
ООО Эксиджен Сервисис;1
Богородчанське виробниче управління підземного зберігання газу філії УМГ «Прикарпаттрансгаз» ПАТ «Укртрансгаз»;1
devtech;1
ИП Слуцкий С.В.;1
Hermes (Германия);1
ИП Пономарев А.В;1
TecForce;1
ITLINE;1
Brandy Mint;1
KCELL JSC;1
Mate;1
Красный квадрат, ООО;1
epam systems;1
INTERSOG;1
АО МКБ Факел;1
НИЦЭВТ, ОАО;1
«НИИ «Субмикрон»;1
Plexsupply;1
ПрограмБанк;1
Xado-technology Ltd., Kharkov;1
"ООО ""Сейчас спою""";1
НУК им. Адмирала Макарова;1
РКБ;1
Детский Мир, ОАО;1
epam;1
Info-Alliance LLC;1
Донской филиал центра тренажеростроения;1
Kyivstar;1
"ООО ""Сибинфософт""";1
ККО - Конкурсы, конференции, олимпиады, Дистанционные олимпиады Казахстана;1
Banksoft;1
Аэрокомпозит, ЗАО;1
Edgilent;1
Статистическое управление;1
Elmsoft;1
Казанский (Приволжский) федеральный университет;1
Группа компаний FIX;1
Индивидуальный предприниматель Радивоник В.В.;1
HUAWEI Technologies Ukraine;1
Эл-Эйч-Ай-Пи-Эс Бел (Lighthouse IP);1
Самостоятельное обучение;1
585, Золотой;1
"ОАО ""НИЦ СПб ЭТУ""";1
www.hh.ru;1
"""Табак-прайм"", Чтуп ""Метакомпьютер""";1
PrimeConcept;1
--;1
JC 'Research and Production Corporation 'Space Monitoring Systems, Information & Control and Electromechanical Complexes' named after A.G. Iosifian';1
Архив Куйбышевской железной дороги;1
Altoros Development;1
ГУ РМЦВИТ;1
"ООО ""Физиотехника";1
Job4j.ru;1
Qbots;1
Горфинтехсервис;1
Обжора;1
Viaden Media;1
Михайловская военная артиллерийская академия;1
"ООО ""Пармалогик""";1
Sytoss;1
ИП Ладик Ю. В.;1
uGames;1
ОАО НИЦЭВТ;1
"АО ""Энергомера""";1
Servicepipe;1
ОАО УБРиР;1
ООО Илмакс;1
Дом Прессы;1
Ulutsoft Ltd.;1
"ООО ""Крог Пулл Инвестментс""";1
Медиалогия;1
ОТП Банк;1
СофтКорп;1
"Компьтерная академия ""ШАГ"", Бобруйск";1
Jensen Technologies;1
международная транспортная компания ВанЛоджистик;1
Money online;1
УПФР в Московском районе Санкт-Петербурга;1
Nucleus Creative;1
Тамтэк;1
"АО ""Неофлекс Консалтинг""";1
Минский завод шестерен;1
ИП Чернов А А (семейный бизнес);1
Крымская дирекция;1
Trade Commission of the Embassy of Spain in Moscow;1
Финансовые Информационные Системы;1
TarSU;1
ГК Систематика;1
"ООО ""Фирма ""Анкад""";1
“About the Code, INC” product IT company, Kiev;1
"ТОО ""АС-Центр""";1
Swecor software engineering corporation;1
Строительное управление №165;1
БГУ;1
ГЛОРИЯ ДЖИНС;1
ZTM Логистика;1
системный интегратор;1
Еивц оао ржд;1
ОДО Мистерия Звука;1
Dalaman Group;1
Институт Проектирования, Экологии и Гигиены;1
Upwork, Фриланс;1
iBPM;1
Стажер;1
"ООО ""Балт-ИНФО""";1
ООО ПрограмПарк;1
Axbit;1
boqpod;1
Технолайн;1
Спецтест;1
"ООО ""Франсцентр""";1
Digital Quill;1
ООО Ксерокс;1
clinovo;1
Interfax-Ukraine News Agency;1
Крупная компания по производству ПО;1
FM Logistic;1
РУП Белстройцентр;1
Администрация мерии города Магадана;1
ФГУП ПО Октябрь;1
GoIT;1
FIDO-BIZNES LTD;1
Л.О.;1
Научно-производственная фирма Микран, ЗАО;1
in university;1
Guest Comfort Russia;1
"ООО ""Ти Пи Ви Си-Ай-Эс""";1
"ЦСМО""Меридиан дружбы""";1
"ООО ""НПО ""ПУСК""";1
danceme;1
Aterise;1
"ООО ""Моторола Мобилити""";1
Петербургский Метрополитен, государственное унитарное предприятие;1
ООО СейлСервиСолюшенс;1
"ООО ""Софт Инжиниринг""";1
Bitworks - software;1
белхард;1
ООО ИЛС;1
"АО ""ЭКЗА""";1
"ООО ""Оптима""";1
DAR EcoSystems;1
ПетроЭнергоСервис;1
ООО Оранж-групп;1
АО «ПО «Электроприбор»;1
Чукотский филиал СВФУ им. М.К.Аммосова, Анадырь;1
2-Академический лицей при Ургенчском государственном университете;1
Аутсорс;1
Otalio GmbH;1
VTB Bank;1
Junior React Разработчик;1
Гекса;1
ЗАО Банк ВТБ (Беларусь);1
userstory.ru;1
АРГУС, научно-технический центр;1
ТОО «ICORE-INTEGRATION»;1
Intel Corp.;1
iflex;1
Amaiz Software;1
Goldminetrade, Officechase;1
Всероссийский научно-исследовательский институт автоматики им. Н.Л. Духова, ФГУП;1
Ай Ти Артель;1
"Проект ""Челны Куда""";1
Крупный разработчик игр;1
"р-н ""Кинза""";1
Гор фото МО;1
Uptrader;1
ООО «Газпром межрегионгаз Белгород»;1
Контекст Медиа;1
Телекомпания “Globo”;1
СОТАС;1
"OOO ""Юни-Тех""";1
Минские телевизионные информационные сети;1
РКБ Глобус;1
National Aviation University, computer systems faculty;1
"ООО ""ТЕЛЕКА""";1
ЗАО ТоксСофт;1
"Филиал ОАО НПП ""ГК""";1
ООО Геткодер;1
MeritKapital LTD;1
VMware;1
"Частное предприятие ""Перфектподряд""";1
Аутсорсинговая организация по веб-разработке;1
Крупнейшая биржа удаленной работы.;1
Повышение квалификации на курсе job4j.ru;1
Black Star Burger;1
TopJava Course;1
Форвард;1
ООО «Иновационный центр новых технологий»;1
ОАО Завод имени В.А Дегтярева;1
АО «УПП Вектор»;1
КонтинентПроектСтрой;1
Improve Digital;1
BIG TIME;1
Distillery;1
Unitedthinkers.com;1
ЗАО 'Нанко';1
ИП Калиниченко О. С.;1
ООО Петербургские Домофоны;1
ИП Грудинский А С;1
Гилбиз системз;1
Различные языковые школы;1
Работаю фрилансером;1
Research & Development Centers;1
STedb;1
ИП Диденко К.С.;1
Департамент имущества города Москвы;1
Галламарт;1
МПНУ Энерготехмонтаж;1
"АО ""АИСА ИТ-СЕРВИС""";1
"Кухни ""Мария""";1
Донецкий Национальный Университет;1
ИП Нечаев В.Н.;1
APM Technology (http://www.apm-consult.ru);1
Компьютерная помощь на дому;1
"АО ""Торг-Мир""";1
Cyoda;1
Negeso Ukraine;1
Stavki24;1
Прокат звука, света, видео, сценических конструкций;1
Hawk House Integration;1
sport24.ru;1
ANTONOV;1
"АНО НЭ ""Прайм Эксперт""";1
Core Partners;1
Фактор-ТС, ООО;1
Для всех кто не внимателен или не умеет читать до конца;1
devinside.spb;1
Dukascopy Bank SA;1
"ООО ""Фаст-М""";1
SDI Media Group;1
ООО Автокас;1
"ООО ""Компания поставка""";1
Минский радиотехнический колледж;1
Самарский областной медицинский информационно-фналитический центр;1
Vilesse;1
✅ Jetfors;1
Росконтакт;1
компания, занимающаяся разработкой cms;1
Innowise group ;1
Overactive, Inc;1
Seyoung RUS;1
Одессаоблэнерго;1
"ЗАСО ""Белнефтестрах""";1
Ingress-LM;1
Free lanser;1
ООО «НПО Программные комплексы реального времени»;1
РУП Белтаможсервис;1
НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЕ ИНСТИТУТ КАЗНУ;1
"""MiniPro""";1
АО МУИТ;1
Kuehne + Nagel;1
практикую QA и пишу собственный проект на Java;1
Interfaced;1
Алвион Европа;1
ТГ «Таргет»;1
НИИУМС, отдел 22, г.Пермь;1
Электрум;1
"ООО ""Планета Авто Групп""";1
Symantec;1
"ООО ""Апрель""";1
Mobile app soft;1
Транспортная компания GLOTUS;1
ГК АРКАН;1
ООО Монарх-Воронеж;1
Beatshapers;1
esbn;1
АО „Алюминий Казахстана“ КБРУ;1
“СССMOS”  Разработка интернет-проектов;1
Институт системных технологий;1
ALCATEL-LUCENT (Ctr. ELKOTEK);1
"ОсОО ""Айс-Спейс"" MaxLink";1
ООО «Азофт»;1
For Myself;1
European Support Limited (Amdocs);1
Достависто;1
Juja Platform;1
Exadel(Training center);1
Государственная техническая служба Комитета национальной безопасности РК;1
ПАО «Сургутнефтегаз»;1
«Макрорегион Западная Сибирь» ООО ИК «СИБИНТЕК»;1
Северо-Кавказский федеральный университет;1
"ООО ""Систематика""";1
"Company ""Vago-Telecom''";1
"МБОУ ""Средняя общеобразовательная школа № 8 г. Пересвета""";1
"ОАО ""Белвторполимер""";1
Parallels;1
Ламода;1
"TOO ""PolyArt Company""";1
Розничная сеть МТС, ЗАО;1
"АО ""Винлаб""";1
ООО «Нарат-К»;1
Freea;1
"ООО ""Фазум""";1
Сеть магазинов цифровой и бытовой техники DNS;1
"ООО ""Далер""";1
Sun Valley;1
МГТУ им. Косыгина;1
Storegear B.V.;1
IT company;1
AGM Soft;1
VmWare;1
Institute Giprostroymost – Saint-Petersburg;1
DMTech;1
JAVA Online Project;1
ООО “Горнэлектроникс”;1
Netcracker Technology;1
Stena Bulk NMM;1
Индиком;1
"ООО ""Сиблион""";1
Комус;1
Axell;1
Курсы TopJava;1
"ООО ""С7 КАРГО""";1
JavaOPs;1
Индивидуальный предприниматель;1
american-ukrainian software production company;1
Lanit BPM;1
Mubito AB, http://mubito.com;1
Мегаполис;1
"""Никастиль""";1
Промослайд;1
Digital Plant(группа компаний Цифра);1
Инсолби;1
Институт прикладной автоматизации и программирования;1
АППЭК-сервис;1
Курсы на Skillbox;1
Business & Decision;1
Центр электронной коммерции, ТОО;1
National Transport University;1
Райффайзенбанк;1
Служба автомобильных дорог в Черновицкой области;1
"ООО ""ВБЦ""";1
"""Альфа Радио""";1
Spectrum;1
Авито;1
ФГБУ Медицинский Радиологический Центр Минздрава РФ;1
Укрсиббанк;1
anatolycompany;1
PTSL Talgo;1
European Commission;1
xXx;1
Bank al Etihad;1
Kuehne+Nagel;1
ИП Башмаков Е.Д.;1
NetCracker Technology Inc;1
Interresearch a|s, Denmark (survey software, questionnaire tools);1
Газприборавтоматика;1
HARMAN Connected Services;1
Волгоградский Государственный Архитектурно Строительный Университет;1
ПАТ Укрзалізниця;1
JSC Grodnooblavtotrans;1
Upwork LLC (formerly oDesk.com);1
Синимекс;1
"ООО""Агентство""АСТ""";1
Reckue;1
"ЧОП ""ПОТЕНЦИАЛ-КВ""";1
"ЧТУП ""Люди и цифры""";1
"ЗАО ""607 УНР""";1
Гродненский государственный университет им. Я. Купалы;1
TallentTech;1
WA-Pro;1
Sperasoft;1
Bulbashka Ltd.;1
АО «Гринатом»;1
telda;1
ООО Международные информационные системы;1
Энергетика Микроэлектроника Автоматика;1
"ООО ""Люксофт Профешнл""";1
Unicheck;1
Energize Global Service;1
"ПМК ""Русская""";1
ДОССАФ Автошкола;1
ФГУП НПО автоматики им. ак. Н.А. Семихатова;1
Diligences Inc.;1
Прикладные технологии, ООО;1
Филиал«Березовская ГРЭС» РУП «Брестэнерго»;1
Aspose;1
Корпорация «АИС»;1
Физический факультет КГУ;1
Газпром-межрегионгаз  ( «АНТ-Информ») Проект АСДУ ГС;1
ICL-КПО ВС;1
"ООО ""Экалюм""";1
Sotck Market Of Buenos Aires;1
АО ГНИВЦ;1
PlasticJam;1
Compass Plus;1
Связьтранснефть, ОАО;1
"ДЮСШ ""Орбита""";1
CodeIn;1
CosySoft;1
ТОО InesSoft;1
BETA;1
ОАО Гомсельмаш;1
НВ-Лаб, ООО;1
Аутсорсинг;1
ФОП Макаров (строительство, аренда, альтернативная энергетика);1
"ООО ""Синтакс Скулл""";1
СБСОФТ;1
Компания 1С-франчайзи;1
Mango Techsurance;1
самостоятельно обучение программированию;1
Буквоед;1
Bergen Games;1
SibEDGE;1
ГКУ Информационный город;1
LinaStom;1
The Family Agency;1
АО ФНПЦ ННИИРТ;1
Agroprosperis, ТОВ;1
ФГУП «НИИ НПО «ЛУЧ»;1
"ООО ""РусИнфоЦентр""";1
ТОО TechnoCity;1
"ОАО ""БелВТИ""";1
QAZKOM (АО KAZKOM);1
институт;1
"Государственное предприятие ""Белгипродор""";1
Cerebrum LLC;1
Белый кИТ РнД;1
LumenDigital;1
CUSTIS;1
Военная академия связи им. С.М. Буденного;1
2K-Group;1
Беркут;1
Energopromis Ltd-a;1
