last_work_place;title;href;count
Альфа-Банк (Россия);Аналитик;https://hh.ru/resume/406699a300052faa140039ed1f364166367571?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
МегаФон;Аналитик;https://hh.ru/resume/77d887ed00038f21420039ed1f4b6c4f745935?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
МегаФон;Маркетолог-аналитик, Аналитик;https://hh.ru/resume/8146a72900019d3eb50039ed1f6b5a65307150?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
МегаФон;Lead or Senior UI/UX designer / Art Director;https://hh.ru/resume/7fd9cc1a000440e4430039ed1f33506c657a45?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
МегаФон;Project Manager;https://hh.ru/resume/7afc7b24000090bced0039ed1f736563726574?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
МегаФон;Эксперт, Аналитик, Менеджер проектов;https://hh.ru/resume/c26a7d170002e1f2ab0039ed1f566442765645?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
Альфа-Банк (Россия);Руководитель SAP(fi-sl, hana, отраслевые направления). Проекты по налоговому мониторингу.;https://hh.ru/resume/e1d63d3500009cf8780039ed1f736563726574?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
Альфа-Банк (Россия);ИТ-отдел/разработка;https://hh.ru/resume/c7f5a8c300019569ea0039ed1f6c58414c3067?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
Альфа-Банк (Россия);Product Owner, Руководитель IT-проекта;https://hh.ru/resume/4902a0550005c821c30039ed1f3953735a764c?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
Альфа-Банк (Россия);Эксперт-аналитик;https://hh.ru/resume/41582610000027d8740039ed1f736563726574?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
Альфа-Банк (Россия);Data/Product Analyst;https://hh.ru/resume/8821a03e0003e604bc0039ed1f37556d7a634c?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
Альфа-Банк (Россия);Аналитик;https://hh.ru/resume/dc10f93c00028cf3a20039ed1f357a64573831?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
МегаФон;Middle Data Scientist;https://hh.ru/resume/7b0221590005dbfaaf0039ed1f48383067495a?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
Банк ВТБ (ПАО);Руководитель проекта контакт-центра;https://hh.ru/resume/499bbe430001f35ba50039ed1f505a42714351?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;6
Банк ВТБ (ПАО);Аналитик;https://hh.ru/resume/748c922300074160cd0039ed1f45374e484e39?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;6
Банк ВТБ (ПАО);Бизнес-аналитик;https://hh.ru/resume/8f7b989500014442ca0039ed1f763766493279?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;6
Банк ВТБ (ПАО);Аналитик;https://hh.ru/resume/2e70e8ea0007297a800039ed1f513478487737?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;6
Банк ВТБ (ПАО);Аналитик;https://hh.ru/resume/f34a23f80007c271990039ed1f4e6679554b45?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;6
Банк ВТБ (ПАО);Аналитик / персональный менеджер;https://hh.ru/resume/b316c75500071c7c640039ed1f72344471474b?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;6
Mail.Ru Group;Директор, РОП, Специалист Переговоров...;https://hh.ru/resume/380410de00072e79320039ed1f6e4a43496637?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
PwC;Intern/Junior Analyst;https://hh.ru/resume/b056fe030005ccab4c0039ed1f577448354f6a?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
PwC;Аналитик;https://hh.ru/resume/be01b4c800063996360039ed1f4b485555495a?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Такском, ООО;Data analyst (аналитик данных);https://hh.ru/resume/eb3381d20006a4dd800039ed1f505358636a54?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Mail.Ru Group;Data Scientist;https://hh.ru/resume/c27008ca00051d96cb0039ed1f4c65316c666d?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
